,,,"D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017","D018","D019","D020","D021","D022","D023","D024","D025","D026","D027","D028","D029","D030","D031","D032","D033","D034","D035","D036","D037","D038","D039","D040","D041","D042","D043","D044","D045","D046","D047","D048","D049"
,,,"Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:"
"GEO.id","GEO.id2","GEO.display-label",,"Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:"
"Id","Id2","Geography",,,"Under 5 years","5 to 9 years","10 to 14 years","15 to 17 years","18 and 19 years","20 years","21 years","22 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 and 61 years","62 to 64 years","65 and 66 years","67 to 69 years","70 to 74 years","75 to 79 years","80 to 84 years","85 years and over",,"Under 5 years","5 to 9 years","10 to 14 years","15 to 17 years","18 and 19 years","20 years","21 years","22 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 and 61 years","62 to 64 years","65 and 66 years","67 to 69 years","70 to 74 years","75 to 79 years","80 to 84 years","85 years and over"
"1000000US060750401003001",60750401003001,"Block 3001, Block Group 3, Census Tract 401, San Francisco County, California",244,110,2,4,5,2,2,1,4,10,8,11,6,12,7,8,10,2,3,2,3,5,1,2,0,134,6,3,2,5,3,0,2,8,21,10,12,12,4,7,14,3,3,3,3,3,1,5,4
"1000000US060750401003002",60750401003002,"Block 3002, Block Group 3, Census Tract 401, San Francisco County, California",220,101,4,5,1,2,2,1,2,10,10,12,17,13,3,0,3,2,1,3,3,5,1,1,0,119,4,2,3,2,1,1,5,18,25,9,8,15,1,4,7,0,6,2,0,1,0,2,3
"1000000US060750401003003",60750401003003,"Block 3003, Block Group 3, Census Tract 401, San Francisco County, California",235,116,2,4,4,4,0,0,2,18,13,10,11,6,5,9,8,5,1,1,2,3,1,5,2,119,3,2,3,1,1,2,2,17,16,9,11,7,6,8,6,2,6,3,1,4,3,1,5
"1000000US060750401003004",60750401003004,"Block 3004, Block Group 3, Census Tract 401, San Francisco County, California",262,131,4,2,3,5,2,0,0,13,17,12,16,12,9,7,8,3,3,2,0,4,5,3,1,131,3,2,2,3,2,1,2,14,17,16,10,9,8,5,7,2,3,5,2,5,4,4,5
"1000000US060750401003005",60750401003005,"Block 3005, Block Group 3, Census Tract 401, San Francisco County, California",191,76,0,3,2,1,2,0,3,6,10,7,7,4,6,4,5,3,0,2,1,1,6,1,2,115,4,2,3,1,2,0,4,7,18,17,5,8,7,8,7,2,3,1,2,3,6,2,3
"1000000US060750401004000",60750401004000,"Block 4000, Block Group 4, Census Tract 401, San Francisco County, California",139,69,3,6,4,3,1,0,0,0,1,7,4,9,3,6,3,3,4,3,0,1,2,3,3,70,1,6,2,2,2,0,0,1,7,7,5,3,5,7,3,3,4,2,0,4,4,2,0
"1000000US060750401004001",60750401004001,"Block 4001, Block Group 4, Census Tract 401, San Francisco County, California",200,102,10,5,2,1,0,1,1,5,19,7,10,5,8,6,4,3,8,1,0,3,2,1,0,98,4,2,4,3,0,0,1,5,17,11,9,7,6,7,2,4,4,2,4,4,0,0,2
"1000000US060750401004002",60750401004002,"Block 4002, Block Group 4, Census Tract 401, San Francisco County, California",192,100,2,3,8,1,2,0,1,12,12,8,16,7,6,4,5,1,6,3,1,0,1,0,1,92,6,6,1,1,2,1,0,6,6,7,12,4,11,3,5,6,2,4,2,4,1,2,0
"1000000US060750401004003",60750401004003,"Block 4003, Block Group 4, Census Tract 401, San Francisco County, California",14,7,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"1000000US060750401004004",60750401004004,"Block 4004, Block Group 4, Census Tract 401, San Francisco County, California",6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"1000000US060750401004005",60750401004005,"Block 4005, Block Group 4, Census Tract 401, San Francisco County, California",263,117,5,4,3,1,4,1,0,6,18,15,15,6,6,5,5,5,4,1,3,4,2,1,3,146,9,3,2,1,2,0,0,10,17,17,12,7,10,12,9,7,7,3,1,5,5,3,4
"1000000US060750402001000",60750402001000,"Block 1000, Block Group 1, Census Tract 402, San Francisco County, California",245,108,14,11,4,1,0,0,1,2,7,9,15,13,8,4,4,1,2,2,1,3,5,1,0,137,10,11,4,0,0,0,0,6,10,16,24,11,11,6,8,1,4,2,3,5,1,2,2
"1000000US060750402001001",60750402001001,"Block 1001, Block Group 1, Census Tract 402, San Francisco County, California",122,59,2,1,3,5,2,1,0,0,1,7,8,6,7,5,3,1,4,1,1,1,0,0,0,63,5,3,1,1,0,0,0,3,8,9,7,3,4,7,2,2,3,1,1,1,2,0,0
"1000000US060750402001002",60750402001002,"Block 1002, Block Group 1, Census Tract 402, San Francisco County, California",286,148,9,8,7,6,1,3,2,4,13,12,12,19,11,7,9,5,1,3,4,4,5,1,2,138,5,8,1,2,1,1,0,3,13,19,14,14,7,15,3,2,5,0,7,4,4,7,3
"1000000US060750402001003",60750402001003,"Block 1003, Block Group 1, Census Tract 402, San Francisco County, California",212,108,4,4,5,1,0,0,1,6,16,10,10,8,11,4,7,1,2,4,5,3,4,2,0,104,5,6,3,2,1,0,2,8,9,6,8,8,9,8,4,3,4,3,4,4,2,1,4
"1000000US060750402001004",60750402001004,"Block 1004, Block Group 1, Census Tract 402, San Francisco County, California",25,10,0,0,0,0,0,0,0,0,2,1,0,2,0,1,2,1,0,0,0,0,1,0,0,15,0,0,0,0,1,1,0,0,2,4,0,1,0,3,0,1,0,0,0,2,0,0,0
"1000000US060750402001005",60750402001005,"Block 1005, Block Group 1, Census Tract 402, San Francisco County, California",188,84,4,0,4,0,0,1,1,4,16,7,5,1,5,11,7,2,3,1,7,1,4,0,0,104,3,8,3,1,0,2,2,3,13,11,12,7,5,5,6,1,5,3,1,3,4,5,1
"1000000US060750402001006",60750402001006,"Block 1006, Block Group 1, Census Tract 402, San Francisco County, California",264,131,7,6,3,5,1,1,3,6,14,17,17,13,3,5,11,1,2,2,1,3,8,1,1,133,5,4,4,0,1,2,0,8,23,14,9,14,9,12,3,1,1,3,9,5,2,0,4
"1000000US060750402001007",60750402001007,"Block 1007, Block Group 1, Census Tract 402, San Francisco County, California",227,118,3,2,2,5,1,4,3,10,12,7,17,6,8,5,8,0,5,1,4,4,6,4,1,109,4,0,4,2,0,0,0,6,16,10,9,6,7,6,9,4,3,1,3,7,7,2,3
"1000000US060750402001008",60750402001008,"Block 1008, Block Group 1, Census Tract 402, San Francisco County, California",33,14,0,0,1,0,0,0,0,2,1,3,1,0,1,3,1,0,1,0,0,0,0,0,0,19,1,0,1,0,2,3,0,0,1,1,0,0,1,6,0,0,0,0,0,1,1,0,1
"1000000US060750402002000",60750402002000,"Block 2000, Block Group 2, Census Tract 402, San Francisco County, California",53,21,0,0,1,0,0,0,0,0,4,1,4,0,2,2,0,1,1,0,2,2,0,0,1,32,2,0,2,1,0,0,0,0,1,1,2,2,1,7,1,2,0,1,1,3,2,0,3
"1000000US060750402002001",60750402002001,"Block 2001, Block Group 2, Census Tract 402, San Francisco County, California",172,88,2,2,3,3,3,3,1,6,12,7,3,9,8,6,3,3,4,1,2,2,3,1,1,84,4,5,2,6,5,1,2,2,3,5,7,9,4,11,1,3,3,3,2,3,1,1,1
"1000000US060750402002002",60750402002002,"Block 2002, Block Group 2, Census Tract 402, San Francisco County, California",243,117,5,4,1,4,2,0,1,10,19,8,14,6,9,7,7,4,2,0,2,1,4,3,4,126,1,5,2,5,1,3,1,7,22,10,10,12,12,8,8,0,2,4,1,4,4,1,3
"1000000US060750402002003",60750402002003,"Block 2003, Block Group 2, Census Tract 402, San Francisco County, California",285,137,8,2,4,3,0,5,3,13,16,18,9,12,8,7,9,3,2,4,1,2,3,1,4,148,6,4,2,2,3,1,3,4,19,21,10,12,5,14,7,6,5,3,2,6,6,6,1
"1000000US060750402002004",60750402002004,"Block 2004, Block Group 2, Census Tract 402, San Francisco County, California",191,92,3,4,7,1,1,0,1,11,10,12,7,6,4,4,7,3,2,0,0,1,4,3,1,99,2,6,4,4,1,0,7,3,10,9,8,7,6,5,6,0,3,2,1,5,4,3,3
"1000000US060750402002005",60750402002005,"Block 2005, Block Group 2, Census Tract 402, San Francisco County, California",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750402003000",60750402003000,"Block 3000, Block Group 3, Census Tract 402, San Francisco County, California",250,116,6,5,4,1,1,2,1,2,10,16,13,16,5,8,3,1,5,4,5,1,2,1,4,134,6,5,6,1,2,1,3,4,7,13,11,16,9,9,11,4,5,5,2,6,2,4,2
"1000000US060750402003001",60750402003001,"Block 3001, Block Group 3, Census Tract 402, San Francisco County, California",245,124,6,9,2,2,2,0,0,3,10,12,23,9,5,8,10,2,6,0,2,2,4,5,2,121,7,0,2,4,2,0,1,5,11,13,11,8,8,10,10,2,0,2,0,2,6,9,8
"1000000US060750402003002",60750402003002,"Block 3002, Block Group 3, Census Tract 402, San Francisco County, California",205,86,8,3,4,0,2,1,1,4,7,4,4,10,7,7,2,1,4,3,2,3,5,3,1,119,6,7,1,2,1,5,3,11,16,9,7,10,5,6,4,4,4,0,3,7,4,2,2
"1000000US060750402003003",60750402003003,"Block 3003, Block Group 3, Census Tract 402, San Francisco County, California",351,173,4,6,6,1,3,2,4,9,22,31,10,16,8,11,10,3,9,0,0,7,7,2,2,178,3,6,4,4,0,1,3,12,22,15,15,19,8,10,15,3,6,2,4,11,5,4,6
"1000000US060750402003004",60750402003004,"Block 3004, Block Group 3, Census Tract 402, San Francisco County, California",181,84,3,3,5,3,5,0,1,2,8,12,3,11,2,6,8,2,2,2,1,1,3,0,1,97,3,4,2,3,0,1,0,9,9,14,5,4,8,8,5,5,2,1,5,2,2,3,2
"1000000US060750402003005",60750402003005,"Block 3005, Block Group 3, Census Tract 402, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750402004000",60750402004000,"Block 4000, Block Group 4, Census Tract 402, San Francisco County, California",116,58,7,6,2,0,0,0,1,2,5,3,8,6,3,2,2,4,2,1,0,1,1,1,1,58,5,2,0,0,1,0,1,2,5,3,10,6,3,6,4,1,1,2,3,2,0,0,1
"1000000US060750402004001",60750402004001,"Block 4001, Block Group 4, Census Tract 402, San Francisco County, California",36,18,3,0,0,0,1,0,0,0,0,1,2,3,2,0,0,1,1,1,0,2,0,0,1,18,2,1,1,0,0,0,0,0,0,3,1,4,1,0,0,4,0,0,0,0,1,0,0
"1000000US060750402004002",60750402004002,"Block 4002, Block Group 4, Census Tract 402, San Francisco County, California",32,14,0,0,1,0,0,0,0,0,3,1,2,1,2,2,0,0,0,0,0,0,1,1,0,18,1,1,0,0,0,0,0,0,1,5,1,1,1,2,0,0,1,0,0,0,1,0,3
"1000000US060750402004003",60750402004003,"Block 4003, Block Group 4, Census Tract 402, San Francisco County, California",222,92,2,5,4,4,1,0,0,5,7,6,10,8,9,4,7,3,4,2,0,1,4,3,3,130,12,6,3,2,2,0,0,4,10,14,12,11,8,6,10,2,3,1,4,8,5,2,5
"1000000US060750402004004",60750402004004,"Block 4004, Block Group 4, Census Tract 402, San Francisco County, California",236,116,7,7,2,4,3,1,1,1,2,10,17,13,7,13,6,2,8,1,2,2,4,3,0,120,7,4,3,3,1,1,0,1,11,6,14,12,9,4,10,2,6,0,2,7,5,5,7
"1000000US060750402004005",60750402004005,"Block 4005, Block Group 4, Census Tract 402, San Francisco County, California",217,104,3,9,6,8,2,0,1,1,4,12,8,7,9,12,3,1,4,1,1,6,4,2,0,113,9,4,10,4,1,0,0,0,10,6,11,11,10,10,5,3,3,5,3,1,2,1,4
"1000000US060750402004006",60750402004006,"Block 4006, Block Group 4, Census Tract 402, San Francisco County, California",251,120,10,8,6,1,2,0,1,5,9,10,20,10,5,8,5,2,3,2,2,1,4,4,2,131,7,4,2,1,0,1,2,2,17,15,13,12,9,5,8,2,3,3,3,6,9,4,3
"1000000US060750402004007",60750402004007,"Block 4007, Block Group 4, Census Tract 402, San Francisco County, California",302,142,15,8,2,3,1,1,3,10,14,13,15,10,7,6,9,3,3,5,1,5,5,2,1,160,13,5,5,2,2,2,2,2,14,18,16,11,9,9,14,7,8,1,3,6,5,1,5
"1000000US060750402004008",60750402004008,"Block 4008, Block Group 4, Census Tract 402, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426011000",60750426011000,"Block 1000, Block Group 1, Census Tract 426.01, San Francisco County, California",170,72,8,1,1,1,1,0,1,10,3,11,6,6,4,8,3,2,0,0,1,3,2,0,0,98,8,6,1,2,0,1,0,3,16,13,3,4,7,6,7,3,7,1,0,3,3,1,3
"1000000US060750426011001",60750426011001,"Block 1001, Block Group 1, Census Tract 426.01, San Francisco County, California",245,114,6,2,2,4,3,0,1,3,3,15,9,6,7,12,10,4,4,3,3,4,3,5,5,131,6,7,3,2,2,2,0,5,14,12,13,5,6,16,7,5,6,1,1,7,5,1,5
"1000000US060750426011002",60750426011002,"Block 1002, Block Group 1, Census Tract 426.01, San Francisco County, California",137,70,3,1,2,4,0,0,2,4,10,4,10,2,4,3,9,2,1,1,2,5,0,1,0,67,2,4,1,2,0,0,3,4,5,5,7,7,2,3,6,2,1,4,3,2,2,1,1
"1000000US060750426011003",60750426011003,"Block 1003, Block Group 1, Census Tract 426.01, San Francisco County, California",286,135,6,7,5,0,0,2,0,7,11,12,13,11,7,11,11,5,2,6,3,7,4,1,4,151,7,2,2,1,0,1,1,10,18,14,6,9,14,8,10,9,9,5,1,5,7,3,9
"1000000US060750426011004",60750426011004,"Block 1004, Block Group 1, Census Tract 426.01, San Francisco County, California",219,104,4,4,0,2,3,3,0,2,13,8,11,7,10,4,11,7,0,1,1,6,4,1,2,115,4,0,1,1,3,3,3,5,12,11,7,5,10,8,10,6,5,2,5,3,2,5,4
"1000000US060750426011005",60750426011005,"Block 1005, Block Group 1, Census Tract 426.01, San Francisco County, California",267,129,0,6,4,1,4,0,1,6,17,15,9,12,6,7,14,1,4,2,7,7,1,3,2,138,4,4,3,2,1,1,2,9,8,17,11,10,10,8,11,5,9,2,2,5,3,6,5
"1000000US060750426011006",60750426011006,"Block 1006, Block Group 1, Census Tract 426.01, San Francisco County, California",235,96,3,4,6,2,0,1,0,7,9,12,8,5,6,1,11,6,4,1,0,3,4,1,2,139,5,5,4,3,1,0,1,12,13,13,11,7,10,5,14,0,11,5,2,7,6,1,3
"1000000US060750426012000",60750426012000,"Block 2000, Block Group 2, Census Tract 426.01, San Francisco County, California",328,146,11,7,5,2,2,0,0,3,10,15,20,19,11,12,6,7,10,1,2,0,2,0,1,182,8,11,6,1,2,1,1,9,18,25,15,12,17,16,13,12,6,2,2,1,4,0,0
"1000000US060750426012001",60750426012001,"Block 2001, Block Group 2, Census Tract 426.01, San Francisco County, California",221,96,1,6,3,1,1,0,0,3,10,5,8,14,10,6,7,4,5,1,2,2,5,0,2,125,5,3,5,1,1,0,1,5,13,7,9,13,6,9,14,5,7,3,1,6,1,5,5
"1000000US060750426012002",60750426012002,"Block 2002, Block Group 2, Census Tract 426.01, San Francisco County, California",265,125,2,9,10,3,1,1,0,3,9,6,16,8,15,9,9,5,2,1,4,3,1,5,3,140,7,10,4,4,2,0,1,3,9,14,7,13,15,9,9,1,6,3,2,4,9,6,2
"1000000US060750426012003",60750426012003,"Block 2003, Block Group 2, Census Tract 426.01, San Francisco County, California",217,106,9,5,10,3,1,1,0,0,4,7,9,7,9,11,8,1,3,3,0,4,4,6,1,111,7,8,4,3,1,0,3,2,5,5,9,7,10,13,4,2,4,2,2,8,6,2,4
"1000000US060750426012004",60750426012004,"Block 2004, Block Group 2, Census Tract 426.01, San Francisco County, California",293,149,20,9,8,3,3,1,1,4,8,15,12,15,13,7,14,3,3,1,1,3,1,2,2,144,9,4,5,3,0,2,0,6,9,15,19,12,9,8,11,7,3,3,3,5,3,4,4
"1000000US060750426012005",60750426012005,"Block 2005, Block Group 2, Census Tract 426.01, San Francisco County, California",231,113,6,3,5,3,0,2,7,6,11,5,9,9,15,4,7,5,1,4,0,6,2,0,3,118,4,6,2,3,1,3,0,11,7,9,8,11,7,12,7,2,4,5,2,3,3,3,5
"1000000US060750426012006",60750426012006,"Block 2006, Block Group 2, Census Tract 426.01, San Francisco County, California",295,138,5,6,5,2,1,0,3,7,12,13,12,13,13,14,6,4,3,2,3,5,4,4,1,157,8,8,4,3,1,4,2,9,13,17,15,12,15,9,6,5,6,1,4,5,4,3,3
"1000000US060750426012007",60750426012007,"Block 2007, Block Group 2, Census Tract 426.01, San Francisco County, California",278,125,4,1,8,3,3,5,2,6,12,6,12,10,11,9,6,2,4,3,6,2,6,3,1,153,6,8,7,4,3,1,4,9,8,3,15,14,12,13,5,1,7,2,2,10,10,5,4
"1000000US060750426021000",60750426021000,"Block 1000, Block Group 1, Census Tract 426.02, San Francisco County, California",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426021001",60750426021001,"Block 1001, Block Group 1, Census Tract 426.02, San Francisco County, California",208,94,1,6,6,1,2,0,0,6,10,11,6,8,9,4,8,3,7,1,1,2,0,2,0,114,7,1,4,3,1,2,2,8,18,8,7,6,12,9,6,7,0,1,4,3,4,1,0
"1000000US060750426021002",60750426021002,"Block 1002, Block Group 1, Census Tract 426.02, San Francisco County, California",254,115,1,6,3,2,2,0,0,3,16,12,19,8,11,9,9,4,4,0,1,2,2,1,0,139,5,2,2,0,1,3,0,9,14,14,12,18,12,8,10,3,3,2,4,4,5,3,5
"1000000US060750426021003",60750426021003,"Block 1003, Block Group 1, Census Tract 426.02, San Francisco County, California",133,63,2,5,3,2,2,1,0,0,6,5,2,6,7,5,3,3,0,3,0,2,2,3,1,70,4,5,5,3,1,0,1,1,2,4,6,4,8,3,4,0,5,2,1,3,2,3,3
"1000000US060750426021004",60750426021004,"Block 1004, Block Group 1, Census Tract 426.02, San Francisco County, California",166,74,7,5,3,3,0,0,0,4,8,8,4,6,6,5,1,0,2,1,1,8,1,0,1,92,4,3,4,4,0,2,1,2,13,2,9,15,6,2,3,2,5,0,2,5,2,1,5
"1000000US060750426021005",60750426021005,"Block 1005, Block Group 1, Census Tract 426.02, San Francisco County, California",191,96,5,3,5,1,1,0,1,3,19,17,10,6,1,9,6,1,3,0,0,2,1,0,2,95,2,8,2,3,1,1,0,7,15,8,8,9,9,4,6,2,2,2,1,1,1,1,2
"1000000US060750426021006",60750426021006,"Block 1006, Block Group 1, Census Tract 426.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426022000",60750426022000,"Block 2000, Block Group 2, Census Tract 426.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426022001",60750426022001,"Block 2001, Block Group 2, Census Tract 426.02, San Francisco County, California",200,99,10,0,5,8,1,0,1,2,9,4,8,9,8,7,6,4,2,5,2,1,3,0,4,101,3,14,7,1,0,1,0,3,4,4,7,10,7,7,7,1,6,2,1,3,2,8,3
"1000000US060750426022002",60750426022002,"Block 2002, Block Group 2, Census Tract 426.02, San Francisco County, California",192,91,11,6,1,3,3,2,0,0,7,0,7,7,4,9,9,1,5,3,1,4,2,4,2,101,8,8,5,0,1,0,0,6,4,4,7,12,3,7,9,2,4,1,1,4,9,3,3
"1000000US060750426022003",60750426022003,"Block 2003, Block Group 2, Census Tract 426.02, San Francisco County, California",248,110,9,9,1,6,1,0,1,2,7,9,11,17,5,7,4,6,1,1,5,2,2,2,2,138,15,7,7,5,1,0,2,5,9,10,21,7,10,5,5,3,2,2,5,2,3,8,4
"1000000US060750426022004",60750426022004,"Block 2004, Block Group 2, Census Tract 426.02, San Francisco County, California",227,118,10,12,4,7,2,2,0,0,9,5,17,9,7,4,4,4,4,2,7,3,1,1,4,109,10,7,1,2,1,1,1,0,9,7,18,12,6,7,8,3,1,4,3,5,1,1,1
"1000000US060750426022005",60750426022005,"Block 2005, Block Group 2, Census Tract 426.02, San Francisco County, California",219,102,3,6,6,0,1,1,0,5,5,8,12,10,9,3,7,5,7,0,6,3,1,3,1,117,6,4,2,0,2,0,1,6,12,10,13,9,8,13,9,1,3,4,5,4,3,2,0
"1000000US060750426022006",60750426022006,"Block 2006, Block Group 2, Census Tract 426.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426023000",60750426023000,"Block 3000, Block Group 3, Census Tract 426.02, San Francisco County, California",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750426023001",60750426023001,"Block 3001, Block Group 3, Census Tract 426.02, San Francisco County, California",198,93,10,3,2,4,0,2,3,2,0,9,6,7,7,5,11,1,6,2,1,4,6,1,1,105,4,6,6,5,1,1,1,5,3,6,12,7,9,8,8,0,4,1,5,3,3,4,3
"1000000US060750426023002",60750426023002,"Block 3002, Block Group 3, Census Tract 426.02, San Francisco County, California",243,114,4,5,4,4,0,4,0,3,13,10,11,11,11,4,7,2,8,1,0,8,0,2,2,129,10,7,3,2,2,1,1,7,10,14,5,18,7,5,7,4,7,1,4,3,0,1,10
"1000000US060750426023003",60750426023003,"Block 3003, Block Group 3, Census Tract 426.02, San Francisco County, California",244,107,7,6,1,5,0,0,2,1,15,16,12,5,8,8,1,2,6,0,3,3,2,3,1,137,6,4,5,3,3,0,1,7,17,19,13,13,5,11,3,3,7,2,0,5,3,3,4
"1000000US060750426023004",60750426023004,"Block 3004, Block Group 3, Census Tract 426.02, San Francisco County, California",275,128,10,7,5,3,1,2,0,7,8,12,10,8,6,15,9,1,9,0,5,4,2,3,1,147,5,3,6,3,1,0,7,6,16,10,12,9,10,9,15,3,5,3,1,5,7,5,6
"1000000US060750426023005",60750426023005,"Block 3005, Block Group 3, Census Tract 426.02, San Francisco County, California",242,111,11,7,4,0,5,0,3,2,6,14,9,9,7,10,5,6,1,2,1,3,3,1,2,131,9,7,6,3,1,1,2,2,11,17,12,8,13,10,9,2,3,1,2,5,4,2,1
"1000000US060750426023006",60750426023006,"Block 3006, Block Group 3, Census Tract 426.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750427001000",60750427001000,"Block 1000, Block Group 1, Census Tract 427, San Francisco County, California",165,74,3,1,4,3,1,0,0,4,10,4,6,10,5,4,5,0,1,1,2,5,2,2,1,91,4,4,0,4,1,0,0,5,8,5,14,8,3,5,5,1,2,4,4,4,4,3,3
"1000000US060750427001001",60750427001001,"Block 1001, Block Group 1, Census Tract 427, San Francisco County, California",331,154,9,5,7,5,2,1,3,3,11,14,18,15,16,12,8,4,4,3,3,6,2,1,2,177,12,8,2,0,0,0,2,8,17,21,19,10,23,9,11,5,4,2,8,2,7,4,3
"1000000US060750427001002",60750427001002,"Block 1002, Block Group 1, Census Tract 427, San Francisco County, California",318,137,9,5,3,2,1,0,1,4,8,18,20,13,14,7,6,2,5,1,4,6,2,1,5,181,14,8,8,4,1,3,1,12,8,20,20,12,10,15,13,6,7,3,1,3,5,5,2
"1000000US060750427001003",60750427001003,"Block 1003, Block Group 1, Census Tract 427, San Francisco County, California",276,132,8,8,4,2,1,3,1,6,11,20,9,11,4,12,8,2,1,3,2,5,5,5,1,144,11,2,7,1,0,0,1,7,20,19,9,8,10,6,12,7,3,1,4,6,4,2,4
"1000000US060750427001004",60750427001004,"Block 1004, Block Group 1, Census Tract 427, San Francisco County, California",280,131,7,2,4,5,2,2,3,11,13,9,12,14,7,10,9,0,3,4,1,3,3,4,3,149,7,6,2,1,2,4,1,10,14,12,17,10,10,3,9,7,9,1,7,3,8,2,4
"1000000US060750427001005",60750427001005,"Block 1005, Block Group 1, Census Tract 427, San Francisco County, California",358,163,5,6,5,3,3,4,0,7,23,18,9,10,11,11,12,3,4,1,4,8,5,8,3,195,4,11,3,2,3,4,3,10,24,20,10,10,15,9,17,6,8,4,5,10,6,7,4
"1000000US060750427002000",60750427002000,"Block 2000, Block Group 2, Census Tract 427, San Francisco County, California",284,139,5,10,4,2,0,0,1,21,26,14,7,6,9,6,6,4,2,1,2,6,3,0,4,145,3,6,8,1,1,1,2,12,20,14,14,9,7,4,7,6,7,2,3,8,3,3,4
"1000000US060750427002001",60750427002001,"Block 2001, Block Group 2, Census Tract 427, San Francisco County, California",330,158,11,2,4,4,2,2,3,10,21,17,17,10,13,13,7,3,2,5,2,4,3,3,0,172,4,4,2,6,4,2,2,12,21,15,16,8,17,14,10,2,5,5,3,5,7,6,2
"1000000US060750427002002",60750427002002,"Block 2002, Block Group 2, Census Tract 427, San Francisco County, California",291,139,5,10,4,0,2,2,3,6,17,13,7,10,10,14,11,3,3,1,2,9,5,1,1,152,9,4,1,2,3,2,2,12,14,9,16,13,10,8,7,2,5,4,5,7,3,4,10
"1000000US060750427002003",60750427002003,"Block 2003, Block Group 2, Census Tract 427, San Francisco County, California",293,136,9,1,4,4,6,1,1,13,14,13,5,8,11,12,4,3,6,4,5,5,7,0,0,157,4,4,4,2,4,2,4,11,21,12,12,8,8,15,4,6,13,2,5,7,6,1,2
"1000000US060750427002004",60750427002004,"Block 2004, Block Group 2, Census Tract 427, San Francisco County, California",294,144,9,3,3,4,3,0,0,5,23,8,13,15,5,13,12,4,8,2,3,4,1,5,1,150,7,7,6,1,0,4,2,2,17,9,11,18,11,13,10,7,6,2,1,6,5,1,4
"1000000US060750427002005",60750427002005,"Block 2005, Block Group 2, Census Tract 427, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
